SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,OPPPONENTS
22009,977,20900083,"NOV 06, 2009",LAL vs. MEM,W,34,19,30,0.633,0,0,0,3,4,0.75,1,3,4,1,1,0,0,2,41,16,0,MEM
22009,977,20900066,"NOV 04, 2009",LAL @ HOU,W,48,15,30,0.5,0,3,0,11,15,0.733,1,5,6,4,4,0,2,2,41,2,0,HOU
22009,977,20900057,"NOV 03, 2009",LAL @ OKC,W,46,9,22,0.409,1,3,0.333,12,14,0.857,1,5,6,4,3,1,7,5,31,5,0,OKC
22009,977,20900045,"NOV 01, 2009",LAL vs. ATL,W,38,15,29,0.517,1,2,0.5,10,11,0.909,3,5,8,3,5,0,3,4,41,12,0,ATL
22009,977,20900031,"OCT 30, 2009",LAL vs. DAL,L,37,6,19,0.316,1,4,0.25,7,9,0.778,3,3,6,2,0,0,3,2,20,-20,0,DAL
22009,977,20900004,"OCT 27, 2009",LAL vs. LAC,W,38,11,26,0.423,0,1,0,11,12,0.917,4,4,8,3,4,1,2,2,33,9,0,LAC
22008,977,20801216,"APR 14, 2009",LAL vs. UTA,W,26,5,11,0.455,1,2,0.5,5,7,0.714,1,0,1,5,2,0,1,3,16,10,0,UTA
22008,977,20801201,"APR 12, 2009",LAL vs. MEM,W,29,7,9,0.778,0,2,0,2,2,1,2,5,7,4,2,1,1,2,16,7,0,MEM
22008,977,20801186,"APR 10, 2009",LAL @ POR,L,36,9,24,0.375,3,6,0.5,11,12,0.917,0,5,5,2,0,0,3,5,32,-7,0,POR
22008,977,20801175,"APR 09, 2009",LAL vs. DEN,W,35,11,19,0.579,2,5,0.4,9,10,0.9,1,2,3,2,1,0,2,0,33,15,0,DEN
22008,977,20801160,"APR 07, 2009",LAL @ SAC,W,31,8,16,0.5,1,5,0.2,5,8,0.625,0,5,5,4,2,0,0,2,22,6,0,SAC
22008,977,20801152,"APR 05, 2009",LAL vs. LAC,W,34,5,15,0.333,3,6,0.5,5,8,0.625,1,3,4,5,1,1,2,3,18,0,0,LAC
22008,977,20801134,"APR 03, 2009",LAL vs. HOU,W,39,7,11,0.636,4,6,0.667,2,2,1,0,1,1,7,2,0,3,0,20,16,0,HOU
22008,977,20801117,"APR 01, 2009",LAL @ MIL,W,39,10,19,0.526,1,2,0.5,9,9,1,1,7,8,4,3,0,4,1,30,14,0,MIL
22008,977,20801104,"MAR 31, 2009",LAL @ CHA,L,36,11,28,0.393,2,5,0.4,1,3,0.333,0,2,2,2,3,0,1,3,25,-10,0,CHA
22008,977,20801092,"MAR 29, 2009",LAL @ ATL,L,37,7,19,0.368,1,6,0.167,2,4,0.5,2,6,8,4,1,0,4,3,17,-2,0,ATL
22008,977,20801078,"MAR 27, 2009",LAL @ NJN,W,41,5,19,0.263,3,6,0.5,1,1,1,1,0,1,9,3,1,3,3,14,20,0,BKN
22008,977,20801070,"MAR 26, 2009",LAL @ DET,W,38,10,18,0.556,1,3,0.333,9,10,0.9,2,6,8,7,2,0,1,3,30,27,0,DET
22008,977,20801056,"MAR 24, 2009",LAL @ OKC,W,29,6,18,0.333,1,4,0.25,6,6,1,0,3,3,5,4,2,0,3,19,22,0,OKC
22008,977,20801038,"MAR 21, 2009",LAL @ CHI,W,37,10,25,0.4,2,6,0.333,6,10,0.6,1,2,3,7,5,1,3,2,28,3,0,CHI
22008,977,20801022,"MAR 19, 2009",LAL vs. GSW,W,39,9,25,0.36,2,6,0.333,1,1,1,3,3,6,2,2,0,5,1,21,-3,0,GSW
22008,977,20801008,"MAR 17, 2009",LAL vs. PHI,L,33,5,15,0.333,1,4,0.25,0,0,0,0,5,5,5,2,0,5,4,11,-9,0,PHI
22008,977,20800991,"MAR 15, 2009",LAL vs. DAL,W,41,11,20,0.55,3,6,0.5,3,3,1,0,8,8,5,1,1,1,4,28,22,0,DAL
22008,977,20800966,"MAR 12, 2009",LAL @ SAS,W,38,9,21,0.429,1,2,0.5,4,4,1,0,4,4,6,0,1,2,3,23,17,0,SAS
22008,977,20800962,"MAR 11, 2009",LAL @ HOU,W,40,14,23,0.609,2,3,0.667,7,10,0.7,1,4,5,6,4,2,4,2,37,10,0,HOU
22008,977,20800948,"MAR 09, 2009",LAL @ POR,L,39,11,29,0.379,2,9,0.222,2,2,1,0,3,3,3,1,1,1,5,26,-20,0,POR
22008,977,20800925,"MAR 06, 2009",LAL vs. MIN,W,28,8,17,0.471,2,6,0.333,5,5,1,0,2,2,4,1,0,1,1,23,18,0,MIN
22008,977,20800904,"MAR 03, 2009",LAL vs. MEM,W,30,12,23,0.522,1,5,0.2,6,6,1,0,2,2,2,1,0,0,3,31,12,0,MEM
22008,977,20800884,"MAR 01, 2009",LAL @ PHX,L,39,18,38,0.474,3,9,0.333,10,10,1,4,7,11,2,1,1,1,5,49,-11,0,PHX
22008,977,20800871,"FEB 27, 2009",LAL @ DEN,L,40,10,31,0.323,0,6,0,9,12,0.75,5,3,8,2,0,1,2,3,29,4,0,DEN
22008,977,20800862,"FEB 26, 2009",LAL vs. PHX,W,27,10,13,0.769,1,2,0.5,1,2,0.5,1,3,4,8,3,0,1,3,22,26,0,PHX
22008,977,20800846,"FEB 24, 2009",LAL @ OKC,W,34,13,21,0.619,0,3,0,10,13,0.769,0,4,4,5,1,0,4,0,36,17,0,OKC
22008,977,20800834,"FEB 22, 2009",LAL @ MIN,W,37,11,21,0.524,0,2,0,6,7,0.857,0,6,6,7,1,0,6,2,28,0,0,MIN
22008,977,20800821,"FEB 20, 2009",LAL vs. NOH,W,45,13,30,0.433,1,2,0.5,12,12,1,1,4,5,5,1,1,2,2,39,19,0,NOP
22008,977,20800807,"FEB 18, 2009",LAL @ GSW,W,36,9,22,0.409,2,3,0.667,10,12,0.833,1,2,3,9,3,2,2,2,30,12,0,GSW
22008,977,20800797,"FEB 17, 2009",LAL vs. ATL,W,29,4,12,0.333,2,4,0.5,0,0,0,2,2,4,2,0,2,4,0,10,18,0,ATL
22008,977,20800782,"FEB 11, 2009",LAL @ UTA,L,36,14,33,0.424,1,7,0.143,8,8,1,2,2,4,4,4,0,4,3,37,-1,0,UTA
22008,977,20800772,"FEB 10, 2009",LAL vs. OKC,W,36,13,26,0.5,0,3,0,8,8,1,3,4,7,1,0,0,3,1,34,4,0,OKC
22008,977,20800751,"FEB 08, 2009",LAL @ CLE,W,35,8,17,0.471,0,2,0,3,3,1,0,3,3,2,1,0,2,2,19,4,0,CLE
22008,977,20800732,"FEB 05, 2009",LAL @ BOS,W,45,10,29,0.345,4,8,0.5,2,4,0.5,2,8,10,5,1,2,3,2,26,-3,0,BOS
22008,977,20800721,"FEB 04, 2009",LAL @ TOR,W,38,13,28,0.464,4,8,0.5,6,8,0.75,1,8,9,5,2,0,0,0,36,4,0,TOR
22008,977,20800709,"FEB 02, 2009",LAL @ NYK,W,37,19,31,0.613,3,6,0.5,20,20,1,0,0,0,3,0,1,2,1,61,19,0,NYK
22008,977,20800695,"JAN 31, 2009",LAL @ MEM,W,35,10,20,0.5,0,1,0,5,7,0.714,0,1,1,7,3,0,1,1,25,11,0,MEM
22008,977,20800687,"JAN 30, 2009",LAL @ MIN,W,35,12,23,0.522,1,7,0.143,5,6,0.833,2,6,8,5,0,0,2,3,30,11,0,MIN
22008,977,20800666,"JAN 27, 2009",LAL vs. CHA,L,45,15,28,0.536,1,3,0.333,7,8,0.875,2,6,8,5,1,0,2,6,38,2,0,CHA
22008,977,20800647,"JAN 25, 2009",LAL vs. SAS,W,32,8,17,0.471,2,3,0.667,4,4,1,0,4,4,3,1,1,1,2,22,11,0,SAS
22008,977,20800629,"JAN 22, 2009",LAL vs. WAS,W,28,4,11,0.364,1,3,0.333,2,2,1,0,4,4,5,0,0,0,2,11,24,0,WAS
22008,977,20800627,"JAN 21, 2009",LAL @ LAC,W,41,5,15,0.333,2,7,0.286,6,6,1,2,8,10,12,1,0,4,3,18,10,0,LAC
22008,977,20800612,"JAN 19, 2009",LAL vs. CLE,W,41,9,22,0.409,1,5,0.2,1,3,0.333,1,5,6,12,1,1,5,1,20,16,0,CLE
22008,977,20800589,"JAN 16, 2009",LAL vs. ORL,L,41,10,26,0.385,1,5,0.2,7,8,0.875,2,11,13,11,2,0,6,3,28,-8,0,ORL
22008,977,20800574,"JAN 14, 2009",LAL @ SAS,L,42,11,19,0.579,2,3,0.667,5,6,0.833,1,6,7,10,0,1,4,1,29,-2,0,SAS
22008,977,20800562,"JAN 13, 2009",LAL @ HOU,W,42,13,32,0.406,1,4,0.25,6,9,0.667,1,6,7,4,0,0,2,1,33,-1,0,HOU
22008,977,20800552,"JAN 11, 2009",LAL vs. MIA,W,37,5,14,0.357,2,4,0.5,7,7,1,0,2,2,7,0,0,4,3,19,11,0,MIA
22008,977,20800538,"JAN 09, 2009",LAL vs. IND,W,42,10,20,0.5,1,4,0.25,15,17,0.882,1,6,7,13,1,0,5,3,36,7,0,IND
22008,977,20800525,"JAN 07, 2009",LAL @ GSW,W,39,9,20,0.45,2,5,0.4,1,1,1,1,4,5,5,2,0,3,3,21,5,0,GSW
22008,977,20800513,"JAN 06, 2009",LAL vs. NOH,L,42,14,22,0.636,6,7,0.857,5,6,0.833,0,4,4,7,0,1,4,1,39,-8,0,NOP
22008,977,20800500,"JAN 04, 2009",LAL vs. POR,W,33,11,19,0.579,0,2,0,4,5,0.8,0,2,2,3,1,0,4,1,26,17,0,POR
22008,977,20800487,"JAN 02, 2009",LAL vs. UTA,W,38,13,23,0.565,2,3,0.667,12,14,0.857,3,4,7,4,2,1,2,3,40,19,0,UTA
22008,977,20800449,"DEC 28, 2008",LAL vs. GSW,W,32,9,15,0.6,3,6,0.5,10,10,1,1,2,3,4,4,0,2,2,31,19,0,GSW
22008,977,20800423,"DEC 25, 2008",LAL vs. BOS,W,43,13,23,0.565,1,3,0.333,0,0,0,2,7,9,5,1,0,4,2,27,2,0,BOS
22008,977,20800417,"DEC 23, 2008",LAL @ NOH,W,37,7,18,0.389,0,1,0,12,15,0.8,0,6,6,4,0,0,0,2,26,14,0,NOP
22008,977,20800405,"DEC 22, 2008",LAL @ MEM,W,38,14,23,0.609,3,6,0.5,5,8,0.625,0,4,4,3,2,0,5,1,36,9,0,MEM
22008,977,20800390,"DEC 20, 2008",LAL @ ORL,L,43,14,31,0.452,2,3,0.667,11,11,1,2,6,8,3,0,0,1,3,41,-9,0,ORL
22008,977,20800385,"DEC 19, 2008",LAL @ MIA,L,35,12,24,0.5,1,3,0.333,3,4,0.75,1,2,3,3,0,0,5,3,28,-6,0,MIA
22008,977,20800365,"DEC 16, 2008",LAL vs. NYK,W,41,12,22,0.545,1,3,0.333,3,4,0.75,1,6,7,6,4,0,1,0,28,5,0,NYK
22008,977,20800350,"DEC 14, 2008",LAL vs. MIN,W,37,9,24,0.375,2,6,0.333,6,6,1,0,3,3,5,2,0,2,2,26,14,0,MIN
22008,977,20800336,"DEC 12, 2008",LAL vs. SAC,W,39,11,21,0.524,2,4,0.5,8,10,0.8,2,5,7,3,0,1,4,2,32,11,0,SAC
22008,977,20800322,"DEC 10, 2008",LAL vs. PHX,W,34,6,16,0.375,2,5,0.4,4,4,1,0,7,7,3,1,0,5,2,18,-7,0,PHX
22008,977,20800313,"DEC 09, 2008",LAL @ SAC,L,38,9,25,0.36,3,8,0.375,7,7,1,2,2,4,3,0,0,2,2,28,-15,0,SAC
22008,977,20800300,"DEC 07, 2008",LAL vs. MIL,W,31,6,13,0.462,0,1,0,8,9,0.889,2,3,5,8,2,0,4,2,20,25,0,MIL
22008,977,20800277,"DEC 05, 2008",LAL @ WAS,W,35,5,17,0.294,0,1,0,13,14,0.929,2,5,7,7,0,0,2,2,23,16,0,WAS
22008,977,20800267,"DEC 03, 2008",LAL @ PHI,W,37,12,20,0.6,1,3,0.333,7,7,1,0,6,6,4,2,0,4,4,32,10,0,PHI
22008,977,20800255,"DEC 02, 2008",LAL @ IND,L,37,10,21,0.476,0,5,0,8,10,0.8,2,5,7,2,1,0,1,2,28,-3,0,IND
22008,977,20800251,"NOV 30, 2008",LAL vs. TOR,W,30,9,14,0.643,0,2,0,5,5,1,1,4,5,7,1,0,3,2,23,7,0,TOR
22008,977,20800235,"NOV 28, 2008",LAL vs. DAL,W,40,14,26,0.538,1,4,0.25,6,6,1,2,4,6,5,1,1,3,2,35,12,0,DAL
22008,977,20800209,"NOV 25, 2008",LAL vs. NJN,W,28,5,17,0.294,0,2,0,2,2,1,0,6,6,4,1,0,0,2,12,2,0,BKN
22008,977,20800197,"NOV 23, 2008",LAL vs. SAC,W,34,10,20,0.5,0,1,0,4,4,1,1,3,4,6,3,1,3,2,24,21,0,SAC
22008,977,20800183,"NOV 21, 2008",LAL vs. DEN,W,30,12,18,0.667,1,3,0.333,4,5,0.8,2,2,4,2,2,0,1,3,29,13,0,DEN
22008,977,20800170,"NOV 20, 2008",LAL @ PHX,W,33,8,23,0.348,1,5,0.2,7,9,0.778,1,4,5,3,0,1,2,0,24,17,0,PHX
22008,977,20800158,"NOV 18, 2008",LAL vs. CHI,W,31,9,18,0.5,3,6,0.5,0,0,0,1,4,5,6,3,2,1,3,21,22,0,CHI
22008,977,20800131,"NOV 14, 2008",LAL vs. DET,L,39,12,30,0.4,2,7,0.286,3,4,0.75,0,5,5,6,4,1,3,5,29,-1,0,DET
22008,977,20800112,"NOV 12, 2008",LAL @ NOH,W,38,5,15,0.333,1,1,1,9,9,1,0,4,4,6,0,0,2,4,20,4,0,NOP
22008,977,20800102,"NOV 11, 2008",LAL @ DAL,W,36,10,20,0.5,0,2,0,7,8,0.875,1,3,4,1,1,0,1,1,27,-6,0,DAL
22008,977,20800092,"NOV 09, 2008",LAL vs. HOU,W,33,10,17,0.588,1,2,0.5,2,4,0.5,2,1,3,3,2,2,4,3,23,10,0,HOU
22008,977,20800063,"NOV 05, 2008",LAL vs. LAC,W,36,8,21,0.381,0,2,0,11,14,0.786,1,1,2,3,2,2,2,3,27,15,0,LAC
22008,977,20800037,"NOV 01, 2008",LAL @ DEN,W,33,11,24,0.458,1,2,0.5,10,12,0.833,3,1,4,3,2,0,1,4,33,13,0,DEN
22008,977,20800015,"OCT 29, 2008",LAL @ LAC,W,31,5,12,0.417,0,2,0,6,7,0.857,2,6,8,3,2,0,5,2,16,23,0,LAC
22008,977,20800003,"OCT 28, 2008",LAL vs. POR,W,33,9,17,0.529,1,1,1,4,5,0.8,2,9,11,5,1,0,5,3,23,17,0,POR
22007,977,20701216,"APR 15, 2008",LAL vs. SAC,W,29,3,13,0.231,1,5,0.2,13,14,0.929,1,2,3,5,1,0,2,3,20,21,0,SAC
22007,977,20701198,"APR 13, 2008",LAL vs. SAS,W,32,6,14,0.429,3,6,0.5,5,6,0.833,1,4,5,5,2,1,4,3,20,14,0,SAS
22007,977,20701187,"APR 11, 2008",LAL vs. NOH,W,43,9,17,0.529,3,7,0.429,8,10,0.8,1,9,10,8,2,0,1,3,29,0,0,NOP
22007,977,20701175,"APR 10, 2008",LAL @ LAC,W,35,6,17,0.353,1,5,0.2,3,5,0.6,1,2,3,3,1,2,2,1,16,13,0,LAC
22007,977,20701161,"APR 08, 2008",LAL @ POR,L,45,11,26,0.423,2,7,0.286,10,13,0.769,1,4,5,5,1,1,2,5,34,-13,0,POR
22007,977,20701150,"APR 06, 2008",LAL @ SAC,W,36,9,15,0.6,4,7,0.571,7,8,0.875,2,3,5,5,2,0,4,3,29,18,0,SAC
22007,977,20701135,"APR 04, 2008",LAL vs. DAL,W,42,7,14,0.5,3,4,0.75,8,9,0.889,4,6,10,6,0,0,0,4,25,5,0,DAL
22007,977,20701122,"APR 02, 2008",LAL vs. POR,W,41,10,16,0.625,4,5,0.8,12,13,0.923,2,11,13,7,3,0,1,3,36,25,0,POR
22007,977,20701098,"MAR 30, 2008",LAL vs. WAS,W,47,7,24,0.292,0,3,0,12,15,0.8,0,4,4,13,1,1,1,3,26,4,0,WAS
22007,977,20701082,"MAR 28, 2008",LAL vs. MEM,L,42,19,37,0.514,9,17,0.529,6,7,0.857,2,8,10,1,3,0,1,4,53,1,0,MEM
22007,977,20701069,"MAR 26, 2008",LAL vs. CHA,L,39,8,22,0.364,2,6,0.333,9,12,0.75,1,5,6,3,0,1,3,4,27,-18,0,CHA
22007,977,20701051,"MAR 24, 2008",LAL @ GSW,W,52,11,30,0.367,1,5,0.2,7,7,1,2,9,11,7,1,0,3,4,30,2,0,GSW
22007,977,20701043,"MAR 23, 2008",LAL vs. GSW,L,46,13,30,0.433,3,9,0.333,7,7,1,2,12,14,8,1,0,3,4,36,-6,0,GSW
22007,977,20701027,"MAR 21, 2008",LAL vs. SEA,W,30,8,15,0.533,0,3,0,7,8,0.875,1,1,2,5,0,0,1,2,23,16,0,OKC
22007,977,20701018,"MAR 20, 2008",LAL @ UTA,W,41,11,24,0.458,0,2,0,5,9,0.556,2,6,8,7,1,0,3,3,27,7,0,UTA
22007,977,20701003,"MAR 18, 2008",LAL @ DAL,W,44,12,23,0.522,2,4,0.5,3,6,0.5,0,2,2,7,3,0,2,4,29,7,0,DAL
22007,977,20700988,"MAR 16, 2008",LAL @ HOU,L,47,11,33,0.333,0,4,0,2,4,0.5,0,7,7,2,0,0,3,3,24,-13,0,HOU
22007,977,20700970,"MAR 14, 2008",LAL @ NOH,L,38,10,23,0.435,4,7,0.571,12,13,0.923,1,8,9,3,1,0,3,6,36,-10,0,NOP
22007,977,20700951,"MAR 11, 2008",LAL vs. TOR,W,47,12,20,0.6,4,8,0.5,6,6,1,1,6,7,7,4,1,4,3,34,9,0,TOR
22007,977,20700938,"MAR 09, 2008",LAL vs. SAC,L,42,7,18,0.389,0,3,0,12,15,0.8,0,3,3,5,3,0,3,2,26,1,0,SAC
22007,977,20700923,"MAR 07, 2008",LAL vs. LAC,W,31,5,9,0.556,2,3,0.667,4,4,1,1,5,6,3,2,0,2,2,16,27,0,LAC
22007,977,20700895,"MAR 04, 2008",LAL @ SAC,W,43,10,26,0.385,0,3,0,14,16,0.875,2,8,10,3,2,0,4,3,34,11,0,SAC
22007,977,20700876,"MAR 02, 2008",LAL vs. DAL,W,51,15,27,0.556,2,3,0.667,20,27,0.741,1,10,11,4,1,2,5,2,52,4,0,DAL
22007,977,20700868,"FEB 29, 2008",LAL @ POR,L,43,12,24,0.5,2,8,0.25,7,8,0.875,3,4,7,5,1,0,6,4,33,-6,0,POR
22007,977,20700857,"FEB 28, 2008",LAL vs. MIA,W,41,7,14,0.5,0,2,0,7,7,1,0,1,1,8,4,2,3,5,21,14,0,MIA
22007,977,20700843,"FEB 26, 2008",LAL vs. POR,W,45,11,25,0.44,1,4,0.25,7,8,0.875,1,8,9,7,2,0,3,5,30,11,0,POR
22007,977,20700830,"FEB 24, 2008",LAL @ SEA,W,26,8,13,0.615,3,5,0.6,2,3,0.667,0,4,4,10,3,0,1,1,21,24,0,OKC
22007,977,20700822,"FEB 23, 2008",LAL @ LAC,W,42,5,11,0.455,0,3,0,7,9,0.778,1,4,5,7,2,0,5,5,17,25,0,LAC
22007,977,20700796,"FEB 20, 2008",LAL @ PHX,W,46,16,25,0.64,1,2,0.5,8,10,0.8,1,4,5,3,2,2,5,3,41,6,0,PHX
22007,977,20700789,"FEB 19, 2008",LAL vs. ATL,W,30,8,16,0.5,1,4,0.25,6,6,1,3,2,5,3,5,0,1,2,23,24,0,ATL
22007,977,20700772,"FEB 13, 2008",LAL @ MIN,W,35,7,18,0.389,2,7,0.286,13,13,1,1,4,5,5,1,1,1,1,29,32,0,MIN
22007,977,20700753,"FEB 11, 2008",LAL @ CHA,W,41,9,17,0.529,4,7,0.571,9,9,1,0,2,2,4,4,2,4,3,31,6,0,CHA
22007,977,20700745,"FEB 10, 2008",LAL @ MIA,W,42,10,15,0.667,2,5,0.4,11,11,1,0,3,3,5,2,0,4,4,33,7,0,MIA
22007,977,20700728,"FEB 08, 2008",LAL @ ORL,W,46,11,26,0.423,0,2,0,14,16,0.875,1,9,10,6,0,1,4,3,36,6,0,ORL
22007,977,20700713,"FEB 06, 2008",LAL @ ATL,L,37,4,16,0.25,0,2,0,3,5,0.6,0,1,1,10,1,0,1,2,11,-7,0,ATL
22007,977,20700710,"FEB 05, 2008",LAL @ NJN,W,40,3,13,0.231,0,2,0,0,0,0,1,4,5,8,2,2,7,3,6,20,0,BKN
22007,977,20700696,"FEB 03, 2008",LAL @ WAS,W,35,10,15,0.667,2,5,0.4,8,11,0.727,1,5,6,2,1,0,3,2,30,22,0,WAS
22007,977,20700679,"FEB 01, 2008",LAL @ TOR,W,44,19,28,0.679,4,8,0.5,4,4,1,0,7,7,5,1,0,1,2,46,19,0,TOR
22007,977,20700675,"JAN 31, 2008",LAL @ DET,L,47,12,25,0.48,2,4,0.5,13,15,0.867,3,7,10,5,2,1,11,2,39,3,0,DET
22007,977,20700664,"JAN 29, 2008",LAL vs. NYK,W,44,10,21,0.476,1,4,0.25,3,6,0.5,2,6,8,11,0,1,4,3,24,7,0,NYK
22007,977,20700643,"JAN 27, 2008",LAL vs. CLE,L,43,10,21,0.476,0,1,0,13,18,0.722,2,10,12,6,0,1,3,3,33,8,0,CLE
22007,977,20700633,"JAN 25, 2008",LAL @ DAL,L,45,11,19,0.579,1,3,0.333,17,21,0.81,0,10,10,5,1,1,3,4,40,-6,0,DAL
22007,977,20700618,"JAN 23, 2008",LAL @ SAS,L,45,12,27,0.444,1,2,0.5,4,4,1,6,6,12,5,0,0,9,2,29,-12,0,SAS
22007,977,20700607,"JAN 21, 2008",LAL vs. DEN,W,39,5,7,0.714,1,2,0.5,6,8,0.75,1,4,5,11,2,0,6,4,17,21,0,DEN
22007,977,20700572,"JAN 17, 2008",LAL vs. PHX,L,39,10,22,0.455,4,10,0.4,6,8,0.75,2,5,7,4,2,0,2,2,30,-8,0,PHX
22007,977,20700553,"JAN 14, 2008",LAL @ SEA,W,42,21,44,0.477,2,8,0.25,4,7,0.571,0,2,2,2,1,0,1,1,48,-3,0,OKC
22007,977,20700546,"JAN 13, 2008",LAL vs. MEM,W,36,10,25,0.4,3,10,0.3,14,15,0.933,2,1,3,4,4,0,1,1,37,2,0,MEM
22007,977,20700531,"JAN 11, 2008",LAL vs. MIL,W,37,12,25,0.48,5,9,0.556,8,8,1,2,3,5,7,2,0,1,4,37,19,0,MIL
22007,977,20700515,"JAN 09, 2008",LAL @ NOH,W,33,8,16,0.5,2,4,0.5,1,2,0.5,0,7,7,7,3,0,1,0,19,16,0,NOP
22007,977,20700504,"JAN 08, 2008",LAL @ MEM,W,40,8,22,0.364,1,4,0.25,8,11,0.727,1,2,3,6,5,0,3,4,25,13,0,MEM
22007,977,20700497,"JAN 06, 2008",LAL vs. IND,W,36,8,21,0.381,2,3,0.667,8,8,1,0,2,2,6,3,0,4,3,26,32,0,IND
22007,977,20700482,"JAN 04, 2008",LAL vs. PHI,W,29,5,9,0.556,0,1,0,5,5,1,1,5,6,4,0,0,3,2,15,20,0,PHI
22007,977,20700448,"DEC 30, 2007",LAL vs. BOS,L,37,6,25,0.24,0,6,0,10,11,0.909,2,4,6,3,0,1,3,5,22,-10,0,BOS
22007,977,20700432,"DEC 28, 2007",LAL vs. UTA,W,29,11,18,0.611,6,9,0.667,3,4,0.75,0,4,4,7,4,0,5,3,31,20,0,UTA
22007,977,20700406,"DEC 25, 2007",LAL vs. PHX,W,41,12,20,0.6,1,3,0.333,13,14,0.929,2,3,5,7,2,0,8,4,38,9,0,PHX
22007,977,20700400,"DEC 23, 2007",LAL @ NYK,W,41,14,28,0.5,5,12,0.417,6,7,0.857,2,9,11,8,2,0,2,2,39,19,0,NYK
22007,977,20700382,"DEC 21, 2007",LAL @ PHI,W,39,6,20,0.3,2,5,0.4,5,5,1,2,5,7,3,2,1,4,2,19,6,0,PHI
22007,977,20700379,"DEC 20, 2007",LAL @ CLE,L,40,8,22,0.364,0,3,0,5,8,0.625,1,4,5,5,1,0,2,2,21,8,0,CLE
22007,977,20700363,"DEC 18, 2007",LAL @ CHI,W,36,7,19,0.368,0,3,0,4,4,1,1,5,6,2,3,1,2,2,18,13,0,CHI
22007,977,20700353,"DEC 16, 2007",LAL vs. LAC,W,36,11,22,0.5,2,6,0.333,8,9,0.889,2,6,8,3,1,1,4,2,32,31,0,LAC
22007,977,20700338,"DEC 14, 2007",LAL @ GSW,L,37,6,23,0.261,0,6,0,9,11,0.818,1,5,6,5,2,1,5,2,21,1,0,GSW
22007,977,20700326,"DEC 13, 2007",LAL vs. SAS,W,38,10,24,0.417,1,4,0.25,9,10,0.9,1,6,7,3,4,0,1,1,30,-7,0,SAS
22007,977,20700300,"DEC 09, 2007",LAL vs. GSW,W,38,9,23,0.391,2,6,0.333,8,10,0.8,0,6,6,8,3,1,3,2,28,22,0,GSW
22007,977,20700270,"DEC 05, 2007",LAL @ DEN,W,31,10,19,0.526,0,3,0,5,6,0.833,1,7,8,5,2,1,1,4,25,9,0,DEN
22007,977,20700259,"DEC 04, 2007",LAL @ MIN,W,29,6,12,0.5,2,5,0.4,6,9,0.667,1,2,3,5,4,0,4,2,20,16,0,MIN
22007,977,20700249,"DEC 02, 2007",LAL vs. ORL,L,42,10,26,0.385,4,9,0.444,4,4,1,2,4,6,5,2,0,4,0,28,-9,0,ORL
22007,977,20700231,"NOV 30, 2007",LAL @ UTA,L,35,10,19,0.526,3,5,0.6,5,6,0.833,1,3,4,3,0,0,2,4,28,-20,0,UTA
22007,977,20700222,"NOV 29, 2007",LAL vs. DEN,W,30,10,18,0.556,0,3,0,4,5,0.8,3,3,6,7,1,0,2,1,24,7,0,DEN
22007,977,20700210,"NOV 27, 2007",LAL vs. SEA,W,35,12,22,0.545,1,3,0.333,10,12,0.833,2,6,8,6,0,0,3,2,35,16,0,OKC
22007,977,20700196,"NOV 25, 2007",LAL vs. NJN,L,41,7,21,0.333,2,5,0.4,15,16,0.938,0,3,3,7,4,0,2,3,31,9,0,BKN
22007,977,20700172,"NOV 23, 2007",LAL @ BOS,L,37,9,21,0.429,3,7,0.429,7,9,0.778,0,4,4,3,0,0,2,4,28,-14,0,BOS
22007,977,20700162,"NOV 21, 2007",LAL @ MIL,L,43,7,18,0.389,2,8,0.25,11,11,1,0,3,3,4,1,0,1,3,27,-8,0,MIL
22007,977,20700152,"NOV 20, 2007",LAL @ IND,W,31,8,16,0.5,5,9,0.556,11,11,1,0,6,6,4,1,0,2,3,32,17,0,IND
22007,977,20700144,"NOV 18, 2007",LAL vs. CHI,W,32,6,16,0.375,0,2,0,6,7,0.857,0,5,5,3,3,0,4,1,18,12,0,CHI
22007,977,20700129,"NOV 16, 2007",LAL vs. DET,W,37,6,18,0.333,2,4,0.5,5,5,1,0,4,4,7,1,0,2,2,19,0,0,DET
22007,977,20700113,"NOV 14, 2007",LAL @ HOU,W,38,11,23,0.478,2,5,0.4,6,6,1,1,7,8,5,1,1,4,2,30,-4,0,HOU
22007,977,20700101,"NOV 13, 2007",LAL @ SAS,L,38,9,19,0.474,0,5,0,0,0,0,0,9,9,5,2,3,3,1,18,-23,0,SAS
22007,977,20700076,"NOV 09, 2007",LAL vs. MIN,W,40,9,19,0.474,3,8,0.375,9,10,0.9,1,6,7,7,4,0,5,1,30,9,0,MIN
22007,977,20700052,"NOV 06, 2007",LAL vs. NOH,L,37,11,20,0.55,2,6,0.333,4,4,1,1,5,6,7,0,3,4,5,28,-17,0,NOP
22007,977,20700042,"NOV 04, 2007",LAL vs. UTA,W,43,13,19,0.684,1,2,0.5,6,8,0.75,0,6,6,3,3,2,5,4,33,13,0,UTA
